id,crop_label,soil_ph,temperature_c,soil_conductivity_dsm,moisture_paw_percent,data_origin,profile_version,generation_run_id
d262cbcc-18d6-4ec9-af91-cde26c8d06b6,Maize,6.3,20.9,1.46,72.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cc2937de-34c3-4459-b84d-bc4b68f82631,Maize,6.46,26.2,0.64,59.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cb1862b7-1c2e-41ee-a436-a7131c9bc2d9,Maize,5.8,24.2,1.12,64.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e74479ef-3346-40c2-8330-c94f5ff6902f,Maize,6.53,21.8,0.46,70.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c2c6f105-bcc6-412c-b521-b28b6a962011,Maize,5.19,26.7,0.9,53.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
76571bd6-d7d1-4676-91ce-8b556c3216c9,Maize,6.18,27.7,0.61,53.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
df9fe481-ef83-4186-9aee-c3b070ae5fb2,Maize,6.46,27.9,1.0,56.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5d1c6640-94b0-4e47-9e6b-b668399556bd,Maize,5.85,29.9,1.34,70.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
931e8d2f-a335-4bc0-84a6-3983c2661d4f,Maize,5.73,23.6,0.86,77.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fb049c50-4602-4d13-a59a-ece8939f80dc,Maize,6.67,26.0,0.82,69.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
103b3c10-2c9e-48db-961b-a8f5e225ce34,Maize,5.53,26.3,0.5,77.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4f88db33-1e8a-4736-9bdf-838238faa15a,Maize,6.05,23.1,1.44,66.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
39bb9b7c-686d-41e8-b3b3-3e49621e23ee,Maize,5.61,29.0,1.58,72.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
99427706-606b-4202-a1c9-709f84208ce9,Maize,5.78,30.3,1.0,60.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5679fd03-35d5-4bd7-b463-d606416e07bd,Maize,5.53,20.0,1.56,72.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3a0e2ec7-8cbc-4fb7-960f-f73a877a88ba,Maize,6.77,27.8,1.2,70.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c8da6c79-3b30-4958-b8f0-a710b2eda44c,Maize,5.61,30.7,0.2,63.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f6a8e7b7-6b9c-4cdb-8c04-7884bebea4e2,Maize,5.62,22.6,0.43,61.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
392936ea-6059-48e4-a6d8-8e8467ef08d1,Maize,6.27,26.8,0.68,64.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4cda8708-07cb-48db-96cf-87062de95f80,Maize,5.99,26.8,1.09,53.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a2f993c8-d949-40fb-91a3-b1a195f408f4,Maize,5.73,24.0,0.29,63.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7c5889fe-56a2-4f40-a595-a46c5392af21,Maize,5.7,26.2,1.04,71.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
23bac352-0523-4805-8ce1-7cfc7eb22a83,Maize,6.07,27.3,1.36,77.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0b8f84a9-5e94-4163-b6a4-a87de2e290ea,Maize,5.67,31.5,0.77,61.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cf8c4e7a-fcbb-4149-8759-37ea9a3eed69,Maize,6.33,26.8,0.96,73.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
38f23981-9783-413f-80f1-30c673e1f6a5,Maize,6.27,31.8,1.05,53.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
295d43ec-49e3-4740-b487-2bff154bd4b0,Maize,6.16,23.6,1.01,76.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e4e39458-0c91-4e98-9193-ee408a756471,Maize,6.04,26.0,0.68,60.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5d47017e-b74a-4418-86ec-472ad704eb40,Maize,5.86,26.3,1.19,70.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8862bc41-f289-4c0b-a2ee-16cce3e6de76,Maize,5.94,28.2,0.72,56.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
da68fef7-e4fa-49de-a828-858c7587fd35,Maize,5.93,23.2,0.99,62.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3970c22a-dfc6-47c1-93fb-c11839625bf3,Maize,6.71,31.0,0.84,64.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
cd3bc301-2060-4201-9e68-e6885b149ebe,Maize,5.48,26.7,0.69,65.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fd61827d-f8d5-4d1f-a49c-aefbcde480f5,Maize,5.79,23.6,0.99,67.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6d99e92d-bae5-47cd-bba2-92ea57375b3d,Maize,5.78,21.6,1.37,66.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2a142bab-3fa5-4f59-a319-36e068a832da,Maize,6.1,21.9,0.32,62.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
396ae461-5573-488d-bedb-8b18287321ba,Maize,6.65,21.2,0.88,59.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b95acd7e-2121-4637-b794-841dcdaa84d1,Maize,5.85,21.2,0.39,54.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
643e27c1-a9da-4ca7-b84a-f009cfe75fa2,Maize,5.96,29.2,0.31,77.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9133cbbf-584e-4fa2-867a-c5876d020a0c,Maize,6.42,24.0,0.53,66.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0c69281c-6399-417f-a8d4-b73cf6572162,Maize,6.53,26.3,1.44,54.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a407d499-6d37-407f-8525-e0712bccf26b,Maize,6.39,24.7,0.96,72.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4ce37ccf-e77b-424b-ab09-e02983929ae4,Maize,5.67,27.1,0.71,71.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7a152a56-2df1-4019-802b-2d262c144dcb,Maize,5.48,29.6,0.67,71.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fea37056-c760-47e5-831a-8227aae2f5ee,Maize,5.77,25.0,1.16,57.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ef4120a7-865a-48da-97ab-35e38fefed2b,Maize,6.33,25.5,0.96,70.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a5a2767a-5449-4348-940d-d465f0fcc34e,Maize,6.11,24.4,0.68,68.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ba842e95-0b69-40a9-9f12-bfc297215124,Maize,6.11,25.5,0.4,69.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
665cce87-c976-489d-9072-333cad1dc75b,Maize,5.74,27.1,0.51,78.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
63c738b8-352a-4836-936e-423bac9960ab,Maize,6.76,27.6,1.46,76.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fe95cbf8-4c9c-4100-9c20-9e39d9ce7f75,Maize,6.68,22.0,0.99,54.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4063a71e-a234-4907-bf09-c8fb64a03f28,Maize,5.94,22.2,0.64,68.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
dc02b9aa-75a6-4590-9b86-31bb3f1d7930,Maize,5.42,29.1,1.09,64.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
001854d9-e2ba-439e-a39a-d5e592404b5f,Maize,6.94,26.2,1.21,58.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
dcd12f12-6831-490a-8cd0-ad2015f5b58a,Maize,6.95,24.7,0.66,57.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f00c49bd-bb7e-4d08-ad24-46c9e361fdc9,Maize,6.67,31.5,0.74,54.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9fe2e3f1-9489-4608-9999-d5d596c06796,Maize,5.79,19.3,0.83,61.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8e82d2af-3f47-4f04-b72e-32fc7dd31144,Maize,5.95,25.1,1.31,59.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2613eb1f-8753-430e-a6c2-44e7ec718b45,Maize,5.49,24.6,1.44,73.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8ed1e20c-6c4f-4715-9662-7b0314ccfe2f,Maize,6.55,28.4,0.89,67.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a1aedeb0-21c1-48ab-8f15-10eee33cf258,Maize,6.18,27.4,1.33,77.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3c226bb1-8671-408e-b0d0-12fbc640faf3,Maize,5.91,25.4,0.19,68.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d96da6a2-7124-4745-b2ac-6d5bafa4fea9,Maize,5.41,29.8,0.64,55.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2a0774a8-a512-43d7-b397-60088ece9ab5,Maize,6.2,20.9,1.36,70.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0da45912-80ee-40a3-8df6-0af92af9ccf3,Maize,6.51,25.7,0.88,66.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
da40e4ce-1189-45b5-9528-5357368898c8,Maize,6.58,26.0,1.11,67.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
46e5bd28-7228-47a7-b796-ab89f22bd9b1,Maize,5.82,30.1,0.72,60.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fbb8e264-2c11-4e6c-8f4c-df9d078922de,Maize,6.47,31.5,1.05,70.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1209bfe1-614d-4983-894e-70fba3d5e324,Maize,5.55,29.8,0.97,57.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2f2c0de9-a3c7-4e9c-bfdf-bedaa1729b03,Maize,5.8,24.0,1.21,53.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
9105f70d-bf7d-4b94-a086-57223f00f8e6,Maize,6.28,22.8,0.5,52.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d4735af9-2b1d-43f4-a693-03487c39306e,Maize,6.5,23.5,0.27,59.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
6641483a-c087-4f71-acfe-2908cef5729a,Maize,5.66,22.3,0.44,60.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
627573e6-2ea4-44ec-a528-ddd958986c2d,Maize,5.44,20.7,1.31,62.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a43ca879-6316-4637-9901-91fdae04d02f,Maize,6.32,29.7,0.33,65.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
56e1c765-a6c3-4ea8-b4c6-e9de24bdc7ae,Maize,6.38,29.5,0.68,77.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
85f036b2-3c01-434f-8e48-9d38a58c2f27,Maize,6.28,25.7,0.63,75.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
62e1155e-521c-4b3d-86be-4c36946a06c9,Maize,5.25,24.3,1.22,68.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
226fca4c-5dcc-426d-9c9e-9aeccbbe9062,Maize,6.86,28.5,0.91,54.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7364970b-b7ed-443d-87f7-9173c4d3c6d5,Maize,6.1,24.6,1.21,76.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0e209aae-1e32-49fa-93c6-41661b44c7d1,Maize,6.19,24.1,0.28,59.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1d4ed729-b503-400a-8047-8989a2325587,Maize,6.55,24.4,0.56,56.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e58945ea-9d89-4a61-ba9a-1d24d9690426,Maize,6.57,29.8,1.24,70.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
70431747-73ac-4189-97b9-13b69e17ab4c,Maize,6.65,22.2,0.81,61.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a56b7d35-d9e0-46c4-96d4-cd436a2f97a4,Maize,5.62,28.7,0.75,68.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
80391919-5cf2-471b-9374-027b4ccd29db,Maize,6.71,26.9,0.83,71.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7021ac01-8203-4372-9d18-e2fac0f404cd,Maize,6.2,31.2,0.9,58.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
612f475b-8925-4122-a2e3-b770760dc73a,Maize,5.77,23.3,0.75,73.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
298e381a-477a-41a8-ba8d-0db3841a4607,Maize,5.82,20.9,0.4,63.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
382bc04d-f5c2-4321-b202-881588d62f9d,Maize,6.29,26.5,1.11,65.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
ca5ffd65-8abb-4fcf-acea-f267f1b9c8d9,Maize,5.95,21.6,1.24,71.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a8b74ed3-6776-451e-b011-b619e9be3c5f,Maize,6.3,21.3,0.59,56.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f4e74e65-4ce0-405b-aef9-e35e4efe7485,Maize,6.11,29.9,0.79,65.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a06b13c9-c216-4190-b7e0-d6be1172da22,Maize,5.7,30.8,1.05,56.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
aa8c5cca-9a42-47f6-bed0-440d504c0687,Maize,6.59,25.2,1.43,56.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
eceaf9da-9055-4ea0-ace2-d8ec8063c263,Maize,6.8,24.6,0.86,59.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
523c5c6a-a9a4-453b-882c-e4e648a0523f,Maize,5.93,24.8,0.87,66.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0eba6a3e-9ea2-4f51-98d1-2523e25053ad,Maize,6.25,28.8,0.84,61.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a7526662-0e54-4f56-9a68-0517685fcf55,Maize,6.27,23.5,0.87,70.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
df0c9539-2e90-449d-8a81-54fd3f8fefba,Maize,6.37,18.5,0.84,66.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3a4765ad-ca80-473e-b2ed-7af2d6fb850b,Maize,6.95,21.7,0.97,64.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
160be9f0-2499-4f6f-916e-faaaf84b928c,Maize,6.24,22.3,0.69,52.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0ef9bf36-77d5-47aa-b865-76c245086976,Maize,5.21,23.8,1.65,63.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
65bba6d1-b32d-4cd8-bfff-d90344fac68e,Maize,6.61,28.3,0.59,59.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
43312722-6fe2-4dd3-be28-c14ed5818b46,Maize,5.43,30.1,1.55,74.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
32e5df6f-dd20-4b98-8bc8-8aea947e40a4,Maize,6.03,22.4,0.65,65.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2286fcb8-5b2c-4f47-8da7-7871173e4e22,Maize,5.85,25.3,1.11,69.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
210bfe52-5f09-4f7d-9407-ec52bfc9c1eb,Maize,5.7,29.5,1.05,64.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
be4c20a0-f087-4441-b81d-9aafe873c74f,Maize,5.7,22.7,1.04,68.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
06f132da-7951-4076-9805-b5758132bc44,Maize,6.11,29.9,0.72,75.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
132f8f2f-ae68-4d31-b643-c2912e8cb640,Maize,6.75,21.5,1.24,68.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
8864888b-6664-4ab5-b62c-93cd4865e584,Maize,6.45,25.3,0.49,72.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
87497db3-59a7-40f1-8d80-4c416582f525,Maize,5.4,25.1,0.99,65.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3d13c25f-5dfe-4c99-b86a-aeb6dd0d2c3d,Maize,5.89,27.8,0.59,73.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a25ca7cc-fcd8-487b-8812-bad475fef4e3,Maize,5.98,21.5,0.64,74.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
821cc290-af8a-43e9-af4f-6b9aee42e40a,Maize,5.33,29.2,0.38,78.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d0a08045-3e71-4eaf-8bac-897acb8b96e0,Maize,5.61,26.5,0.98,52.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f3a9c0bc-a45b-46fa-8fb4-a9a59f3adf4b,Maize,6.84,28.2,1.05,66.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c8173da8-29f1-4aac-a511-64efd160670a,Tomato,5.91,22.8,0.9,63.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
30e3c164-8c1e-418b-ba12-98a03e62f616,Tomato,6.42,24.8,1.13,67.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
162fc36e-a6c0-4e63-af8d-63582720e4f5,Tomato,6.78,24.0,1.19,61.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
3136d085-c47b-4693-99a4-074c3ac071c3,Tomato,6.2,21.2,0.74,66.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bd155485-911d-4427-a1e6-ad1e5d62cba8,Tomato,5.94,23.3,1.27,72.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
72402dc9-7ca9-4ae4-9ff3-1bc717e20b7e,Tomato,6.17,22.1,1.29,72.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
f1160502-8b88-4b9d-a58e-2330c90c4388,Tomato,6.24,23.1,1.73,70.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7f6d4b0e-ab20-4802-92b5-d3a1267debaf,Tomato,6.48,23.3,1.47,73.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
fece44a6-62ed-4775-8e85-64074cfdee4c,Tomato,5.89,21.7,1.04,64.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
abb629d3-2453-4500-8820-15cbd88cd746,Tomato,6.64,25.9,0.83,57.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
85a58633-1b16-44fa-8970-c033912efd71,Tomato,6.59,22.6,2.24,63.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a95c5a2e-ca75-4d11-ad51-778bdc469e79,Tomato,6.07,26.1,2.37,65.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
36a4873f-1d63-49f8-bec6-a03880e85fe3,Tomato,6.22,23.7,0.78,67.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
845a830e-d2ea-4c4a-be55-3760cbf9c7c4,Tomato,6.0,25.3,1.36,59.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0354ec91-b35f-473e-8565-e751de190b00,Tomato,6.2,20.9,2.27,65.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
de82b874-2a87-4f3d-b7b3-b742cbf0dd9e,Tomato,5.9,20.8,0.83,63.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1fa68724-34ba-4bfb-9d07-b1066df33594,Tomato,6.39,24.1,1.5,70.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
26489a6b-52e9-4406-b2ab-e4f018a6b143,Tomato,5.92,24.5,1.6,65.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a07f2551-36bb-400e-8dae-30d29a1d1f51,Tomato,6.18,26.6,1.8,51.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
32750bad-de07-4c5c-8b90-58a3b4139b12,Tomato,6.49,23.7,2.18,64.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
5458d3b1-65f7-44e9-b4d0-89abbf3fd777,Tomato,5.59,23.0,1.42,61.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b41dcc30-54eb-4270-acf9-cc0a18a18ce6,Tomato,6.11,23.0,1.12,77.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4dfc279f-fd6f-42a3-b965-bc717c8545f5,Tomato,5.78,21.3,1.65,71.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7efd3d0b-7383-437e-a961-a38c46e13854,Tomato,6.09,24.9,1.43,64.3,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
a2ee8544-0ebd-436a-adc8-64f9208f357a,Tomato,6.48,23.5,1.5,73.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
96383f66-744b-4c25-aa16-260744c34130,Tomato,6.54,22.1,0.71,58.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
d6ab6e47-c2a6-42ea-ad54-732470a74637,Tomato,6.35,22.5,1.13,61.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
bc90f53c-9a37-4caa-848d-0067741c1258,Tomato,6.13,23.5,1.47,65.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
08504911-f3e1-4fe4-b0aa-03a5d9830364,Tomato,6.26,26.8,1.53,76.6,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
902d1685-06bb-4e59-a5f4-2f1c97852a22,Tomato,6.28,24.7,0.87,56.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
4f51c22c-2a24-4ceb-9fd1-d58756faa544,Tomato,6.42,21.3,1.63,70.8,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
b3787016-6879-4189-a806-9d25d545729b,Tomato,6.06,24.3,1.01,68.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
21e9812e-6fbc-43ce-bad9-8aeac842a151,Tomato,6.16,24.2,2.4,58.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
2270d5e3-2e26-4bcf-a902-772200ba0bc4,Tomato,5.88,23.8,1.45,76.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c4f8aa2a-05d0-4371-8686-7bec4bca465e,Tomato,6.13,24.9,2.28,69.1,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
80670e91-b9c3-49f5-802b-8cdad0c189d2,Tomato,6.6,24.7,1.44,67.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
7e1842c4-034f-4f5a-ad27-124954e3a624,Tomato,6.16,20.8,0.58,68.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
337ada3c-00f1-4727-93b1-07e69dc644a4,Tomato,5.97,24.4,0.68,70.4,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
1914ed85-1365-443c-b778-ee8b0ba67a51,Tomato,5.8,22.0,1.41,58.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
884aac84-d0ba-41a2-9a26-3f270d327221,Tomato,5.82,22.6,2.12,68.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
986fa5f9-2612-4641-99f5-ee17a80fd1c7,Tomato,5.66,22.4,0.75,74.2,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
c512a408-681f-4504-8bd6-62f89c00ca33,Tomato,5.54,22.5,0.4,60.0,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0e1d11f0-c507-48f2-85c1-fe63cc3ee469,Tomato,6.01,22.0,2.25,69.9,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
e66c1619-79b6-40fe-86b2-39c4c7187f14,Tomato,5.8,22.0,0.64,61.5,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
0cac8538-d439-4a19-a3e5-157eb2e41526,Tomato,5.87,26.5,1.13,65.7,reference_generated,reference_v1,960db350-9ee8-4235-9b3e-f185b67d7d69
